Date,VALE3.SA,PETR4.SA,PETR3.SA,ITUB4.SA,BBDC4.SA,B3SA3.SA,ABEV3.SA,JBSS3.SA,WEGE3.SA,SUZB3.SA,ITSA4.SA,BBAS3.SA,BRAX11.SA,BOVA11.SA
2019-04-22,51.29999923706055,27.440000534057617,30.8700008392334,32.7400016784668,26.32607078552246,10.649999618530273,17.5,18.989999771118164,9.375,40.650001525878906,11.0,48.34000015258789,77.55000305175781,91.19999694824219
2019-04-23,51.91999816894531,27.68000030517578,31.1200008392334,33.15999984741211,26.96468734741211,10.94666576385498,17.670000076293945,19.719999313354492,9.625,41.0099983215332,11.285714149475098,49.310001373291016,78.4000015258789,92.37000274658203
2019-04-24,50.36000061035156,27.600000381469727,30.579999923706055,33.209999084472656,26.784372329711914,11.166666030883789,17.719999313354492,19.020000457763672,9.399999618530273,41.689998626708984,11.285714149475098,48.310001373291016,77.6500015258789,91.5999984741211
2019-04-25,50.33000183105469,27.799999237060547,30.65999984741211,33.720001220703125,27.099924087524414,11.59000015258789,18.309999465942383,20.489999771118164,9.524999618530273,43.34000015258789,11.466666221618652,49.099998474121094,78.69999694824219,92.9000015258789
2019-04-26,50.41999816894531,27.25,30.389999389648438,33.79999923706055,27.01728057861328,11.373332977294922,18.290000915527344,19.31999969482422,9.539999961853027,42.75,11.447619438171387,49.349998474121094,78.69999694824219,92.62999725341797
2019-04-29,50.25,27.3700008392334,30.25,33.529998779296875,26.664161682128906,11.466666221618652,18.350000381469727,19.350000381469727,9.375,42.5099983215332,11.2380952835083,49.369998931884766,78.69999694824219,92.72000122070312
2019-04-30,50.099998474121094,27.110000610351562,29.959999084472656,33.83000183105469,26.731779098510742,11.483332633972168,18.469999313354492,19.770000457763672,9.289999961853027,40.72999954223633,11.342857360839844,49.68000030517578,78.8499984741211,92.87999725341797
2019-05-02,48.939998626708984,26.729999542236328,29.510000228881836,34.040000915527344,26.74680519104004,11.300000190734863,17.950000762939453,19.520000457763672,9.385000228881836,41.939998626708984,11.380951881408691,49.790000915527344,78.3499984741211,92.16000366210938
2019-05-03,50.400001525878906,26.850000381469727,29.559999465942383,33.709999084472656,27.01728057861328,11.35666561126709,17.920000076293945,20.520000457763672,9.324999809265137,41.9900016784668,11.20952320098877,50.08000183105469,78.6500015258789,92.5999984741211
2019-05-06,49.65999984741211,26.770000457763672,29.540000915527344,32.970001220703125,26.288503646850586,11.233332633972168,18.059999465942383,20.299999237060547,9.180000305175781,41.33000183105469,10.895237922668457,49.369998931884766,77.94999694824219,91.61000061035156
